Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,SedentaryActiveDistance,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,TotalActiveMinutes,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,TotalActiveDistance,TotalCalories
4319703577,5/9/2016,10378,6.96,6.96,0,0,490,374,14,2,390,6.25,0.56,0.14,6.95,2345
4388161847,4/13/2016,10993,8.45,8.45,0,0,1275,150,14,1,165,3.88,0.63,0.06,4.57,3092
4388161847,5/10/2016,10299,7.92,7.92,0,0,648,267,14,13,294,6.46,0.65,0.81,7.92,3061
4558609924,4/27/2016,9557,6.32,6.32,0,0,1087,312,14,27,353,3.46,0.89,1.96,6.31,2098
6962181067,4/12/2016,10199,6.74,6.74,0,0,796,189,14,50,253,2.51,0.83,3.4,6.74,1994
6962181067,5/8/2016,4188,2.77,2.77,0,0,709,151,14,0,165,2.25,0.52,0,2.77,1659
7007744171,5/2/2016,13041,9.18,8.72,2.83,0,1112,250,14,64,328,3.83,0.7,4.64,9.17,2642
7086361926,5/5/2016,8564,5.6,5.6,0,0,1253,149,14,24,187,2.95,0.83,1.78,5.56,2386
8053475328,4/23/2016,22359,17.19,17.19,0,0,741,223,14,125,362,4.02,0.63,12.54,17.19,3554
8053475328,5/8/2016,22026,17.65,17.65,0,0,1073,228,14,125,367,3.66,0.59,13.4,17.65,3589
8253242879,4/26/2016,4562,3.04,3.04,0,0,1299,108,14,19,141,1.37,0.49,1.18,3.04,1813
8253242879,4/29/2016,6260,4.26,4.26,0,0,1257,136,14,16,166,2.4,0.54,1.29,4.23,1854
8378563200,4/13/2016,12386,9.82,9.82,2.09,0,680,169,14,116,299,4.21,0.65,4.96,9.82,4079
8792009665,4/29/2016,8360,5.35,5.35,0,0,634,380,14,6,400,4.93,0.28,0.14,5.35,3101
1503960366,5/2/2016,14727,9.71,9.71,0,0,798,277,15,41,333,5.92,0.57,3.21,9.7,2004
1644430081,4/23/2016,6637,4.83,4.83,0,0,1265,160,15,0,175,4.25,0.58,0,4.83,2677
4020332650,4/12/2016,8539,6.12,6.12,0,0,712,331,15,4,350,5.68,0.24,0.15,6.07,3654
4319703577,4/13/2016,8204,5.5,5.5,0,0,1234,96,15,8,119,1.31,0.59,0.53,2.43,2135
4388161847,5/1/2016,10255,7.89,7.89,0,0,579,241,15,12,268,6.2,0.68,1.01,7.89,2926
4558609924,4/18/2016,8940,5.91,5.91,0,0,1080,331,15,14,360,4,0.93,0.98,5.91,2116
4702921684,4/25/2016,9167,7.43,7.43,0,0,730,270,15,6,291,6.11,0.82,0.49,7.42,3064
4702921684,5/4/2016,8161,6.62,6.62,0,0,757,251,15,4,270,5.54,0.73,0.34,6.61,3004
5553957443,4/29/2016,12764,8.33,8.33,0,0,709,270,15,46,331,4.91,0.64,2.79,8.34,2169
5577150313,5/11/2016,4038,3.04,3.04,0,0,257,63,15,45,123,0.89,0.3,1.83,3.02,1665
6117666160,4/16/2016,14450,10.91,10.91,0,0,502,518,15,7,540,9.48,0.85,0.58,10.91,2828
6962181067,4/29/2016,10762,7.11,7.11,0,0,645,369,15,12,396,5.81,0.48,0.82,7.11,2254
7086361926,5/1/2016,12390,8.07,8.07,0,0,685,258,15,30,303,4.85,0.9,2.3,8.05,2730
8053475328,5/6/2016,13953,11,11,0,0,1245,90,15,90,195,1.21,0.69,9.1,11,2859
8378563200,4/12/2016,7626,6.05,6.05,2.25,0,723,156,15,65,236,4.5,0.71,0.83,6.04,3635
8877689391,4/17/2016,15118,8.87,8.87,0,0,1060,307,15,58,380,8.79,0.07,0,8.86,3545
8877689391,5/5/2016,14055,10.67,10.67,0,0,1170,188,15,67,270,4.37,0.82,5.46,10.65,3052
1503960366,4/18/2016,13019,8.59,8.59,0,0,1149,233,16,42,291,4.71,0.64,3.25,8.6,1921
1644430081,4/13/2016,8001,5.82,5.82,0,0,1259,135,16,30,181,2.64,0.9,2.28,5.82,2902
2022484408,5/12/2016,9117,6.41,6.41,0,0,728,236,16,16,268,4.44,0.67,1.28,6.39,1853
2347167796,4/18/2016,8247,5.45,5.45,0,0,678,206,16,11,233,3.79,0.86,0.79,5.44,1944
4388161847,4/19/2016,10181,7.83,7.83,0,0,704,249,16,20,285,5.77,0.69,1.37,7.83,3015
4388161847,4/29/2016,9232,7.1,7.1,0,0,1175,236,16,13,265,5.42,0.89,0.8,7.11,2979
4558609924,5/7/2016,8237,5.44,5.44,0,0,1116,233,16,23,272,2.83,1,1.61,5.44,1973
4702921684,4/27/2016,7047,5.72,5.72,0,0,733,238,16,1,255,4.78,0.8,0.09,5.67,2908
4702921684,5/6/2016,6943,5.63,5.63,0,0,682,207,16,1,224,4.87,0.66,0.08,5.61,2859
5553957443,4/22/2016,11682,7.63,7.63,0,0,781,270,16,25,311,5.6,0.63,1.38,7.61,2105
5553957443,4/27/2016,10538,6.88,6.88,0,0,745,206,16,16,238,4.74,1,1.14,6.88,1922
5577150313,4/12/2016,8135,6.08,6.08,0,0,728,140,16,86,242,2.1,0.38,3.6,6.08,3405
5577150313,4/20/2016,8330,6.22,6.22,0,0,773,113,16,87,216,1.76,0.34,4.12,6.22,3192
5577150313,4/27/2016,6805,5.14,5.14,0,0,773,190,16,63,269,2.93,0.4,1.81,5.14,3294
5577150313,5/6/2016,4950,3.7,3.7,0,0,1304,79,16,41,136,1.45,0.32,1.93,3.7,2643
6962181067,4/30/2016,10081,6.66,6.66,0,0,731,237,16,32,285,3.67,0.76,2.24,6.67,2002
7007744171,4/28/2016,15128,10.12,10.12,0,0,1007,401,16,16,433,8.26,0.77,1.09,10.12,2836
8253242879,4/14/2016,5234,3.46,3.46,0,0,1362,33,16,29,78,0.54,0.99,1.93,3.46,1705
8253242879,4/18/2016,5151,3.48,3.48,0,0,1278,130,16,16,162,1.8,0.63,1.04,3.47,1829
8253242879,4/28/2016,2718,1.8,1.8,0,0,1393,20,16,11,47,0.34,0.78,0.67,1.79,1580
8378563200,4/21/2016,15148,12.01,12.01,2.25,0,677,145,16,137,298,4.29,0.82,6.9,12.01,4236
8378563200,4/25/2016,12405,9.84,9.84,2.09,0,692,141,16,117,274,3.92,0.87,5.05,9.84,4005
1644430081,5/7/2016,13372,9.72,9.72,0,0.01,1139,243,17,41,301,5.67,0.79,3.26,9.72,3404
2022484408,5/6/2016,10227,7.18,7.18,0,0,1104,295,17,24,336,4.64,0.67,1.87,7.18,2498
7007744171,4/19/2016,14194,10.48,9.5,4.94,0,1066,304,17,53,374,5.31,0.76,4.41,10.48,2812
7086361926,4/30/2016,14560,9.41,9.41,0,0,584,308,17,42,367,5.24,1.04,3.12,9.4,2995
8877689391,5/6/2016,21727,19.34,19.34,0,0,1095,232,17,96,345,6.16,0.29,12.79,19.24,4015
1624580081,4/24/2016,6076,3.95,3.95,0,0,1221,185,18,16,219,1.89,0.91,1.15,3.95,1617
2873212765,5/1/2016,7399,4.97,4.97,0,0,1219,196,18,7,221,3.44,1.04,0.49,4.97,1739
4020332650,4/15/2016,1882,1.35,1.35,0,0,1299,87,18,36,141,0.77,0.36,0.21,1.34,2951
4319703577,4/20/2016,8954,6.01,6.01,0,0,671,306,18,0,324,5.31,0.68,0,5.99,2220
4319703577,4/29/2016,7990,5.36,5.36,0,0,624,289,18,6,313,4.12,0.79,0.45,5.36,2175
4319703577,5/11/2016,9129,6.13,6.13,0,0,574,311,18,3,332,5.18,0.74,0.2,6.12,2232
4388161847,5/3/2016,12727,9.79,9.79,0,0,984,306,18,18,342,7.88,0.78,1.13,9.79,3290
4388161847,5/11/2016,10201,7.84,7.84,0,0,858,256,18,8,282,6.53,0.79,0.53,7.85,2954
4558609924,5/10/2016,6435,4.25,4.25,0,0,1191,220,18,11,249,2.39,1.12,0.74,4.25,1889
5553957443,4/26/2016,11886,7.76,7.76,0,0,750,238,18,40,296,4.46,0.93,2.37,7.76,2093
6775888955,4/13/2016,4053,2.91,2.91,0,0,1053,85,18,17,120,1.22,0.58,1.11,2.91,2400
6775888955,4/16/2016,4732,3.39,3.39,0,0,1377,9,18,36,63,0.06,0.81,2.52,3.39,2225
6775888955,4/24/2016,2153,1.54,1.54,0,0,1400,11,18,11,40,0.15,0.62,0.77,1.54,2053
8253242879,4/20/2016,6466,4.27,4.27,0,0.01,1201,216,18,5,239,3.11,0.82,0.33,4.26,1931
8378563200,4/26/2016,16208,12.85,12.85,0,0,593,161,18,90,269,4.42,0.92,7.51,12.85,3763
8583815059,4/21/2016,8538,6.66,6.66,0,0,1229,158,18,35,211,3.01,1.02,2.63,6.66,2883
8877689391,4/13/2016,15337,9.58,9.58,0,0,1098,216,18,108,342,5.64,0.38,3.55,9.57,3566
1503960366,4/13/2016,10735,6.97,6.97,0,0,776,217,19,21,257,4.71,0.69,1.57,6.97,1797
1644430081,5/10/2016,9167,6.66,6.66,0,0.01,1254,155,19,12,186,4.97,0.81,0.88,6.66,2799
3977333714,4/12/2016,8856,5.98,5.98,0,0,777,131,19,44,194,2.01,0.91,3.06,5.98,1450
4319703577,4/22/2016,4500,3.02,3.02,0,0,709,176,19,1,196,2.15,0.81,0.06,3.02,1886
4388161847,5/9/2016,10218,7.86,7.86,0,0,1020,258,19,6,283,6.79,0.73,0.34,7.86,3013
4558609924,4/17/2016,9634,6.4,6.4,0,0,1110,304,19,7,330,4.71,1.14,0.55,6.4,2117
4702921684,4/29/2016,9930,8.05,8.05,0,0,692,267,19,12,298,6.07,0.92,1.06,8.05,3165
6117666160,4/21/2016,19542,15.01,15.01,0,0,579,294,19,11,324,5.62,0.4,0.98,7,4900
8378563200,4/19/2016,13070,10.36,10.36,2.25,0,737,154,19,120,293,4.18,0.88,5.3,10.36,4092
8877689391,4/20/2016,19948,18.11,18.11,0,0,1123,225,19,73,317,6.34,0.69,11.02,18.05,3679
8877689391,5/9/2016,20226,18.25,18.25,0,0.05,1131,217,19,73,309,6.24,0.8,11.1,18.14,3710
1503960366,4/17/2016,9705,6.48,6.48,0,0,539,164,20,38,222,2.51,0.78,3.19,6.48,1728
2022484408,4/27/2016,10159,7.13,7.13,0,0,1119,282,20,19,321,5.12,0.97,1.04,7.13,2463
2022484408,4/28/2016,10140,7.12,7.12,0,0,1123,291,20,6,317,5.39,1.33,0.41,7.13,2296
2022484408,5/5/2016,11895,8.35,8.35,0,0,1112,253,20,55,328,4.7,0.86,2.79,8.35,2609
2873212765,4/30/2016,8452,5.68,5.68,0,0.01,1167,248,20,5,273,4.26,1.08,0.33,5.67,1830
5577150313,5/2/2016,7439,5.56,5.56,0,0,732,235,20,37,292,4.07,0.35,1.12,5.54,3014
8053475328,5/7/2016,19769,15.67,15.67,0,0,1076,148,20,121,289,2.35,0.88,12.44,15.67,3331
8253242879,4/21/2016,11268,8.56,8.56,0,0,1199,172,20,49,241,1.75,0.93,5.88,8.56,2218
8378563200,5/3/2016,8712,6.91,6.91,2.25,0,822,195,20,71,286,4.5,1.06,1.34,6.9,3784
8792009665,4/30/2016,7174,4.59,4.59,0,0,749,301,20,10,331,3.91,0.36,0.33,4.6,2896
1503960366,4/23/2016,14371,9.04,9.04,0,0,732,262,21,41,324,5.36,0.87,2.81,9.04,1949
2873212765,4/12/2016,8796,5.91,5.91,0,0,1061,356,21,2,379,4.88,0.93,0.11,5.92,1982
4020332650,4/16/2016,1982,1.42,1.42,0,0,1222,55,21,65,141,0.59,0.37,0.45,1.41,3051
4319703577,4/26/2016,9899,6.64,6.64,0,0,649,288,21,8,317,5.15,0.92,0.57,6.64,2236
4388161847,5/4/2016,12375,9.52,9.52,0,0,632,251,21,35,307,5.8,0.93,2.79,9.52,3162
4558609924,4/21/2016,13743,9.08,9.08,0,0,844,432,21,6,459,7.7,0.97,0.42,9.09,2486
5577150313,5/5/2016,7550,5.64,5.64,0,0,1153,143,21,45,209,2.67,0.47,2.5,5.64,3004
6962181067,5/9/2016,12342,8.72,8.68,3.17,0,607,231,21,43,295,3.65,1.18,3.9,8.73,2105
7086361926,4/15/2016,8585,5.67,5.67,0,0,864,139,21,30,190,2.53,1.11,2.04,5.68,2395
8053475328,4/17/2016,18827,13.69,13.69,0,0,1113,195,21,111,327,3.64,0.8,9.24,13.68,3213
8378563200,4/14/2016,13318,10.56,10.56,2.25,0,699,174,21,123,318,3.91,1.03,5.62,10.56,4163
8378563200,4/16/2016,11207,8.89,8.89,0,0,563,142,21,64,227,2.44,1.07,5.37,8.88,3363
1503960366,5/4/2016,11100,7.15,7.15,0,0,1179,203,22,36,261,3.82,0.87,2.46,7.15,1819
1624580081,4/17/2016,6175,4.06,4.06,0,0.01,1276,127,22,15,164,1.49,1.52,1.03,4.04,1554
4445114986,5/11/2016,9105,6.11,6.11,0,0,622,232,22,34,288,2.86,1,2.25,6.11,2499
5553957443,5/9/2016,11611,7.58,7.58,0,0,667,251,22,59,332,4.56,0.89,2.13,7.58,2272
6962181067,5/5/2016,10524,6.96,6.96,0,0,591,305,22,14,341,4.81,1.16,0.99,6.96,2066
7007744171,4/13/2016,12862,9.65,8.6,4.85,0,1101,261,22,56,339,4.48,0.56,4.61,9.65,2742
7007744171,4/26/2016,15090,10.1,10.1,0,0,978,424,22,16,462,8.23,0.94,0.93,10.1,2939
8053475328,5/3/2016,15484,11.9,11.9,0,0,1166,165,22,87,274,2.59,0.93,8.39,11.91,3023
8583815059,4/18/2016,3864,3.01,3.01,0,0,1309,105,22,4,131,1.35,1.06,0.31,2.72,2536
8583815059,5/6/2016,5843,4.56,4.56,0,0,1250,166,22,2,190,3.23,1.19,0.14,4.56,2683
1503960366,4/26/2016,13755,8.79,8.79,0,0,833,279,23,31,333,5.54,0.92,2.33,8.79,1970
1503960366,5/11/2016,12770,8.13,8.13,0,0,669,251,23,36,310,4.55,1.01,2.56,8.12,1783
1624580081,4/30/2016,6474,4.3,4.3,0,0.01,1182,224,23,11,258,2.12,1.28,0.9,4.3,1655
2022484408,4/30/2016,18387,12.91,12.91,0,0,1043,361,23,13,397,10.57,1.4,0.94,12.91,2732
2873212765,5/5/2016,8314,5.61,5.61,0,0,1093,311,23,13,347,4.03,0.8,0.78,5.61,1971
3977333714,4/14/2016,7641,5.11,5.11,0,0,801,214,23,5,242,3.82,0.97,0.32,5.11,1433
4388161847,4/26/2016,9461,7.28,7.28,0,0,673,224,23,14,261,5.27,1.06,0.94,7.27,2929
5577150313,4/19/2016,12574,9.42,9.42,0,0,733,111,23,108,242,1.76,0.64,7.02,9.42,3501
7007744171,5/5/2016,15010,11.1,10.04,4.88,0,1047,317,23,53,393,5.48,1.29,4.33,11.1,2933
7086361926,5/10/2016,14433,10.79,10.79,0,0,1182,106,23,72,201,2.45,1.2,7.11,10.76,2800
8378563200,4/15/2016,14461,11.47,11.47,0,0,729,190,23,60,273,5.41,1.15,4.91,11.47,3666
8583815059,4/13/2016,5571,4.35,4.35,0,0,1252,163,23,2,188,3.23,0.97,0.15,4.35,2654
1503960366,5/3/2016,15103,9.66,9.66,0,0,816,254,24,50,328,4.88,1.05,3.73,9.66,1990
1503960366,5/5/2016,14070,8.9,8.9,0,0,857,250,24,45,319,4.88,1.08,2.92,8.88,1959
1644430081,5/1/2016,6132,4.46,4.46,0,0,908,146,24,3,173,3.23,0.99,0.24,4.46,2696
2347167796,4/15/2016,10465,6.92,6.92,0,0,720,284,24,1,309,5.43,1.42,0.07,6.92,2133
4702921684,4/16/2016,11140,9.03,9.03,0,0,556,335,24,3,362,7.54,1.25,0.24,9.03,3328
5577150313,4/23/2016,7638,5.71,5.71,0,0,627,223,24,24,271,4.14,0.36,1.21,5.71,3152
6775888955,4/14/2016,5162,3.7,3.7,0,0,863,105,24,14,143,1.97,0.86,0.87,3.7,2507
6962181067,4/13/2016,5652,3.74,3.74,0,0,548,142,24,8,174,1.96,1.21,0.57,3.74,1718
7007744171,4/25/2016,18229,13.34,12.2,4.86,0,986,379,24,51,454,7.67,1.37,4.31,13.35,3055
2022484408,5/11/2016,13272,9.32,9.32,0,0,1133,224,25,58,307,3.99,1.15,4.18,9.32,2544
3372868164,4/14/2016,8844,6.03,6.03,0,0.01,1039,370,25,6,401,4.65,1.03,0.34,6.02,2065
4388161847,4/22/2016,12139,9.34,9.34,0,0,945,220,25,77,322,4.92,1.11,3.3,9.33,3544
4558609924,4/22/2016,9601,6.35,6.35,0,0,1122,273,25,20,318,3.47,1.5,1.37,6.34,2094
7007744171,4/23/2016,8093,5.41,5.41,0,0,1190,223,25,2,250,4.15,1.13,0.13,5.41,2284
2022484408,4/24/2016,13481,10.28,10.28,0,0,1161,216,26,37,279,4.58,1.15,4.55,10.28,2529
2347167796,4/21/2016,10080,6.75,6.75,0,0,761,208,26,23,257,3.38,1.53,1.85,6.76,2048
4319703577,5/3/2016,9648,6.47,6.47,0,0,669,287,26,8,321,4.83,1.07,0.58,6.48,2235
7086361926,4/13/2016,5813,3.62,3.62,0,0,744,155,26,31,212,2.84,0.21,0.56,3.61,2516
7086361926,5/2/2016,10052,6.81,6.81,0,0,737,139,26,66,231,2.66,0.66,3.48,6.8,2754
8253242879,4/23/2016,9282,6.26,6.26,0,0,1193,191,26,30,247,3.13,1.04,2.09,6.26,2132
1503960366,4/22/2016,12764,8.13,8.13,0,0,1217,130,27,66,223,2.24,1.12,4.76,8.12,1827
2022484408,5/4/2016,11768,8.29,8.29,0,0,1105,272,27,36,335,4.85,0.93,2.51,8.29,2649
2347167796,4/22/2016,7804,5.16,5.16,0,0,781,206,27,9,242,2.92,1.68,0.56,5.16,1946
6962181067,4/21/2016,11835,9.71,7.88,4.08,0.11,708,214,27,53,294,3.51,2.1,3.99,9.6,2179
7086361926,5/8/2016,10677,7.1,7.1,0,0,695,147,27,32,206,3.25,1.53,2.31,7.09,2534
8583815059,4/20/2016,5273,4.11,4.11,0,0,1246,167,27,0,194,3.07,1.04,0,4.11,2647
1503960366,4/28/2016,13154,8.53,8.53,0,0,782,189,28,48,265,3.79,1.16,3.54,8.49,1898
2022484408,5/1/2016,10538,7.4,7.4,0,0,1142,245,28,25,298,4.5,0.96,1.94,7.4,2380
2022484408,5/10/2016,12798,8.98,8.98,0,0,1084,271,28,57,356,5.56,1.21,2.22,8.99,2797
4319703577,5/7/2016,7937,5.33,5.33,0,0,586,279,28,3,310,4.08,1.05,0.19,5.32,2158
5553957443,4/19/2016,15482,10.11,10.11,0,0,756,249,28,69,346,4.18,1.66,4.28,10.12,2284
8583815059,4/28/2016,6174,4.82,4.82,0,0,1209,203,28,0,231,3.61,1.2,0,4.81,2757
8583815059,4/30/2016,10085,7.87,7.87,0,0,1093,317,28,2,347,6.43,1.28,0.15,7.86,3164
8877689391,5/7/2016,12332,8.13,8.13,0,0,1036,271,28,105,404,6.99,0.96,0.08,8.03,4142
2022484408,4/17/2016,15112,11.4,11.4,0,0,1052,331,29,28,388,6.88,0.66,3.87,11.41,2782
4558609924,4/29/2016,7833,5.18,5.18,0,0,1096,197,29,15,241,2.31,1.85,1.02,5.18,1918
4702921684,4/20/2016,8793,7.13,7.13,0,0,717,260,29,2,291,5.73,1.23,0.16,7.12,3061
5553957443,5/3/2016,12848,8.39,8.39,0,0,812,247,29,26,302,5.68,1.2,1.5,8.38,2116
5553957443,5/5/2016,14331,9.51,9.51,0,0,692,241,29,44,314,4.43,1.66,3.43,9.52,2156
8877689391,4/16/2016,29326,25.29,25.29,0,0,888,429,29,94,552,10.71,1.21,13.24,25.16,4547
4558609924,4/15/2016,7795,5.15,5.15,0,0,1131,262,30,17,309,3.73,0.84,0.59,5.16,2121
4558609924,5/9/2016,11451,7.57,7.57,0,0,1065,339,30,6,375,5.52,1.62,0.43,7.57,2223
4702921684,4/18/2016,9105,7.38,7.38,0,0,890,191,30,22,243,4.07,1.49,1.82,7.38,3013
5577150313,4/14/2016,8596,6.42,6.42,0,0,662,176,30,118,324,2.78,0.31,3.33,6.42,4022
5577150313,4/22/2016,9172,6.85,6.85,0,0,823,200,30,62,292,3.3,0.79,2.42,6.51,3329
6775888955,4/26/2016,7091,5.27,5.27,1.96,0,1321,47,30,42,119,0.73,0.87,3.48,5.08,2584
1503960366,4/19/2016,15506,9.88,9.88,0,0,775,264,31,50,345,5.03,1.32,3.53,9.88,2035
1503960366,5/10/2016,12207,7.77,7.77,0,0,746,214,31,46,291,3.26,1.16,3.35,7.77,1859
4388161847,4/25/2016,12961,9.97,9.97,0,0,1054,301,31,11,343,7.84,1.4,0.73,9.97,3288
4558609924,5/11/2016,9108,6.02,6.02,0,0,1081,324,31,4,359,3.94,1.82,0.26,6.02,2131
6775888955,4/18/2016,8294,5.95,5.95,0,0,1233,146,31,30,207,3.17,0.77,2,5.94,2798
6962181067,4/25/2016,13239,9.27,9.08,2.79,0.1,637,282,31,35,348,4.46,1.68,3.02,9.16,2194
7007744171,4/18/2016,14816,10.98,9.91,4.93,0.02,1077,284,31,48,363,5.05,2.12,3.79,10.96,2832
7007744171,5/3/2016,14510,10.87,9.71,4.91,0,1021,330,31,58,419,5.36,1.02,4.48,10.86,2976
2347167796,4/13/2016,10352,7.01,7.01,0,0,676,195,32,19,246,3.41,1.94,1.66,7.01,2038
3977333714,4/29/2016,10645,7.75,7.75,0,0,744,150,32,36,218,2.71,1.3,3.74,7.75,1545
5577150313,4/18/2016,9893,7.39,7.39,0,0,623,130,32,114,276,1.82,0.72,4.86,7.4,3625
5577150313,4/26/2016,5325,3.98,3.98,0,0,759,181,32,38,251,2.47,0.65,0.85,3.97,3088
7086361926,4/14/2016,9123,6.12,6.12,0,0,787,189,32,35,256,3.66,0.33,2.03,6.02,2734
1644430081,4/18/2016,7132,5.19,5.19,0,0,1271,121,33,15,169,2.45,1.67,1.07,5.19,2806
6962181067,4/22/2016,10725,7.09,7.09,0,0,659,240,33,30,303,3.77,1.55,1.77,7.09,2086
7007744171,4/20/2016,15566,11.31,10.41,4.92,0,1000,347,33,60,440,5.86,0.67,4.79,11.32,3096
7086361926,4/26/2016,10387,7.07,7.07,0,0,726,132,33,70,235,2.12,0.77,4.16,7.05,2781
8053475328,4/24/2016,22988,17.95,17.95,0,0,1096,182,33,129,344,3.26,1.55,13.13,17.94,3577
1503960366,4/15/2016,9762,6.28,6.28,0,0,726,209,34,29,272,2.83,1.26,2.14,6.23,1745
1503960366,4/30/2016,14673,9.25,9.25,0,0,712,217,34,52,303,4.27,1.42,3.56,9.25,1947
4319703577,5/5/2016,13658,9.49,9.49,0,0,957,328,34,27,389,5.45,1.41,2.63,9.49,2530
6775888955,5/1/2016,2487,1.78,1.78,0,0,1347,50,34,9,93,0.68,0.62,0.48,1.78,2319
6962181067,5/10/2016,15448,10.21,10.21,0,0,626,275,34,62,371,4.99,1.75,3.47,10.21,2361
7007744171,4/21/2016,13744,9.19,9.19,0,0,1049,327,34,30,391,5.17,1.87,2.15,9.19,2763
1503960366,5/1/2016,10602,6.81,6.81,0,0,730,246,35,33,314,2.92,1.6,2.29,6.81,1820
2347167796,4/23/2016,16901,11.37,11.37,0,0,591,360,35,32,427,7.15,1.45,2.78,11.38,2629
6775888955,5/6/2016,4697,3.37,3.37,0,0,1318,75,35,12,122,1.93,0.93,0.47,3.33,2496
7086361926,5/6/2016,12461,8.38,8.38,0,0,834,154,35,84,273,3.12,1.43,3.82,8.37,2924
1624580081,4/27/2016,8367,5.44,5.44,0,0,1233,154,36,17,207,2.46,1.87,1.11,5.44,1670
4702921684,4/30/2016,10144,8.23,8.23,0,0,728,263,36,4,303,5.88,2.03,0.32,8.23,3115
5577150313,4/29/2016,7924,5.92,5.92,0,0,739,165,36,97,298,2.47,0.61,2.84,5.92,3544
6962181067,5/3/2016,12109,8.12,8.12,0,0,654,267,36,21,324,4.33,2.04,1.74,8.11,2072
7086361926,5/3/2016,10288,6.76,6.76,0,0,761,152,36,57,245,3.16,0.85,2.74,6.75,2754
4319703577,4/30/2016,8221,5.52,5.52,0,0,695,196,38,6,240,3.51,1.61,0.4,5.52,2092
4388161847,5/8/2016,17298,14.38,14.38,0,0,576,178,38,107,323,3.23,1.26,9.89,14.38,3934
5553957443,4/15/2016,16556,10.86,10.86,0,0,689,239,38,58,335,4.71,1.98,4.16,10.85,2254
5577150313,4/25/2016,6393,4.78,4.78,0,0,743,214,38,61,313,2.76,0.67,1.35,4.78,3374
3977333714,5/1/2016,10414,7.07,7.07,0,0,691,124,40,41,205,2.41,1.98,2.67,7.06,1501
4702921684,5/2/2016,7245,5.92,5.92,0,0,1131,195,40,5,240,3.76,1.74,0.38,5.88,2859
5553957443,5/10/2016,16358,10.71,10.71,0,0,707,265,40,61,366,5.2,1.61,3.87,10.68,2335
7086361926,5/11/2016,9572,6.52,6.52,0,0,757,128,40,57,225,2.23,1.39,2.89,6.51,2735
1644430081,4/26/2016,9919,7.21,7.21,0,0,1165,223,41,11,275,4.69,1.72,0.8,7.21,3123
3977333714,5/3/2016,14335,9.59,9.59,0,0,594,258,41,47,346,4.53,1.74,3.32,9.59,1710
4558609924,4/26/2016,9148,6.05,6.05,0,0,1062,283,41,12,336,3.59,2.03,0.43,6.05,2223
4702921684,4/21/2016,6530,5.3,5.3,0,0,901,144,41,4,189,2.94,2.05,0.31,5.3,2729
4702921684,5/11/2016,9810,7.96,7.96,0,0,784,235,41,10,286,4.98,2.16,0.78,7.92,3069
5553957443,4/14/2016,17022,11.12,11.12,0,0,693,256,41,61,358,4.67,2.45,4,11.12,2324
6962181067,4/19/2016,10742,7.1,7.1,0,0,659,195,41,35,271,2.87,2.13,2.1,7.1,2046
6962181067,4/23/2016,20031,13.24,13.24,0,0,484,347,41,58,446,7.04,2,4.2,13.24,2571
1644430081,4/16/2016,15300,11.12,11.12,0,0,1135,212,42,51,305,5.09,1.88,4.1,11.07,3493
3977333714,4/15/2016,9010,6.06,6.06,0,0,644,183,42,15,240,3.26,1.75,1.05,6.06,1468
4020332650,5/5/2016,11728,8.43,8.43,0,0.07,916,196,42,38,276,4.04,1.68,2.62,8.34,3429
4388161847,4/20/2016,10553,8.12,8.12,0,0,696,228,42,19,289,5.29,1.72,1.1,8.11,3083
5553957443,4/21/2016,12346,8.06,8.06,0,0,801,177,42,47,266,2.96,2.16,2.95,8.07,2066
6962181067,4/18/2016,11404,7.54,7.54,0,0,689,238,42,13,293,4.32,2.39,0.83,7.54,2039
7007744171,4/29/2016,20067,14.3,13.42,4.91,0,961,382,42,55,479,7.95,2.05,4.31,14.31,3180
7086361926,5/7/2016,12827,8.48,8.48,0,0,621,209,42,20,271,4.68,2.33,1.46,8.47,2739
1503960366,5/7/2016,11992,7.71,7.71,0,0,833,175,46,37,258,3.13,2.12,2.46,7.71,1821
4020332650,5/4/2016,10252,7.35,7.35,0,0,531,346,46,13,405,5.58,1.04,0.67,7.29,3879
4702921684,5/7/2016,14370,11.65,11.65,0,0,577,439,46,5,490,8.97,2.31,0.37,11.65,3683
1644430081,4/12/2016,10694,7.77,7.77,0,0,1131,256,51,2,309,5.33,2.3,0.14,7.77,3199
5577150313,4/28/2016,9841,7.43,7.43,0,0,692,141,51,99,291,3.01,1.17,3.25,7.43,3580
8253242879,4/16/2016,9256,6.14,6.14,0,0,1268,115,51,6,172,2.45,3.27,0.43,6.15,1880
3977333714,4/18/2016,11663,7.8,7.8,0,0,605,214,95,4,313,3.82,3.73,0.25,7.8,1584
3977333714,4/24/2016,14112,10,10,0,0,660,129,95,30,254,2.17,4.56,3.27,10,1655
3977333714,4/26/2016,11388,7.62,7.62,0,0,797,170,95,7,272,2.95,4.22,0.45,7.62,1551
4702921684,4/24/2016,15050,12.22,12.22,0,0,542,281,95,15,391,5.88,5.12,1.2,12.2,3538
6290855005,5/1/2016,9837,7.44,7.44,0,0.02,1055,282,95,8,385,4,2.75,0.66,7.41,3327
1503960366,5/12/2016,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0
